

wavelength(nm), Y
1337.04, 0.0176404
1337.02, 0.017488
1337, 0.0173365
1336.98, 0.0171856
1336.95, 0.0170355
1336.93, 0.0168861
1336.91, 0.0167374
1336.89, 0.0165895
1336.87, 0.0164423
1336.85, 0.0162958
1336.82, 0.01615
1336.8, 0.016005
1336.78, 0.0158607
1336.76, 0.0157172
1336.74, 0.0155743
1336.72, 0.0154322
1336.69, 0.0152908
1336.67, 0.0151501
1336.65, 0.0150101
1336.63, 0.0148709
1336.61, 0.0147324
1336.59, 0.0145946
1336.56, 0.0144576
1336.54, 0.0143212
1336.52, 0.0141856
1336.5, 0.0140508
1336.48, 0.0139167
1336.46, 0.0137833
1336.43, 0.0136507
1336.41, 0.0135188
1336.39, 0.0133877
1336.37, 0.0132574
1336.35, 0.0131279
1336.33, 0.0129991
1336.3, 0.0128711
1336.28, 0.0127438
1336.26, 0.0126174
1336.24, 0.0124918
1336.22, 0.0123669
1336.2, 0.0122429
1336.17, 0.0121197
1336.15, 0.0119973
1336.13, 0.0118757
1336.11, 0.0117549
1336.09, 0.011635
1336.07, 0.0115158
1336.04, 0.0113975
1336.02, 0.01128
1336, 0.0111634
1335.98, 0.0110476
1335.96, 0.0109326
1335.94, 0.0108184
1335.91, 0.010705
1335.89, 0.0105925
1335.87, 0.0104808
1335.85, 0.0103699
1335.83, 0.0102598
1335.81, 0.0101505
1335.78, 0.0100421
1335.76, 0.0099344
1335.74, 0.00982755
1335.72, 0.00972151
1335.7, 0.00961626
1335.68, 0.00951181
1335.65, 0.00940816
1335.63, 0.00930529
1335.61, 0.00920322
1335.59, 0.00910193
1335.57, 0.00900143
1335.55, 0.0089017
1335.52, 0.00880276
1335.5, 0.0087046
1335.48, 0.00860721
1335.46, 0.00851061
1335.44, 0.00841477
1335.42, 0.00831972
1335.39, 0.00822543
1335.37, 0.00813192
1335.35, 0.00803919
1335.33, 0.00794722
1335.31, 0.00785603
1335.29, 0.00776561
1335.26, 0.00767597
1335.24, 0.00758709
1335.22, 0.00749899
1335.2, 0.00741166
1335.18, 0.00732511
1335.16, 0.00723932
1335.13, 0.0071543
1335.11, 0.00707006
1335.09, 0.00698659
1335.07, 0.00690388
1335.05, 0.00682194
1335.03, 0.00674077
1335, 0.00666037
1334.98, 0.00658072
1334.96, 0.00650185
1334.94, 0.00642373
1334.92, 0.00634637
1334.9, 0.00626977
1334.87, 0.00619393
1334.85, 0.00611883
1334.83, 0.00604449
1334.81, 0.0059709
1334.79, 0.00589805
1334.77, 0.00582594
1334.74, 0.00575458
1334.72, 0.00568395
1334.7, 0.00561405
1334.68, 0.00554489
1334.66, 0.00547646
1334.64, 0.00540875
1334.62, 0.00534176
1334.59, 0.0052755
1334.57, 0.00520995
1334.55, 0.00514511
1334.53, 0.00508098
1334.51, 0.00501756
1334.49, 0.00495484
1334.46, 0.00489283
1334.44, 0.00483151
1334.42, 0.00477088
1334.4, 0.00471094
1334.38, 0.00465169
1334.36, 0.00459312
1334.33, 0.00453523
1334.31, 0.00447802
1334.29, 0.00442148
1334.27, 0.0043656
1334.25, 0.00431038
1334.23, 0.00425583
1334.2, 0.00420193
1334.18, 0.00414867
1334.16, 0.00409607
1334.14, 0.0040441
1334.12, 0.00399277
1334.1, 0.00394206
1334.07, 0.00389199
1334.05, 0.00384253
1334.03, 0.00379369
1334.01, 0.00374546
1333.99, 0.00369783
1333.97, 0.00365081
1333.95, 0.00360437
1333.92, 0.00355853
1333.9, 0.00351327
1333.88, 0.00346859
1333.86, 0.00342448
1333.84, 0.00338095
1333.82, 0.00333797
1333.79, 0.00329556
1333.77, 0.0032537
1333.75, 0.00321239
1333.73, 0.00317162
1333.71, 0.0031314
1333.69, 0.00309171
1333.66, 0.00305255
1333.64, 0.00301392
1333.62, 0.00297581
1333.6, 0.00293822
1333.58, 0.00290115
1333.56, 0.00286459
1333.53, 0.00282854
1333.51, 0.00279299
1333.49, 0.00275794
1333.47, 0.00272339
1333.45, 0.00268933
1333.43, 0.00265576
1333.41, 0.00262268
1333.38, 0.00259008
1333.36, 0.00255796
1333.34, 0.00252631
1333.32, 0.00249513
1333.3, 0.00246442
1333.28, 0.00243418
1333.25, 0.00240439
1333.23, 0.00237505
1333.21, 0.00234617
1333.19, 0.00231773
1333.17, 0.00228974
1333.15, 0.00226218
1333.12, 0.00223505
1333.1, 0.00220836
1333.08, 0.00218208
1333.06, 0.00215623
1333.04, 0.00213079
1333.02, 0.00210576
1333, 0.00208117
1332.97, 0.00205715
1332.95, 0.00203353
1332.93, 0.00201029
1332.91, 0.00198744
1332.89, 0.00196496
1332.87, 0.00194286
1332.84, 0.00192113
1332.82, 0.00189977
1332.8, 0.00187877
1332.78, 0.00185812
1332.76, 0.00183783
1332.74, 0.00181789
1332.72, 0.00179829
1332.69, 0.00177904
1332.67, 0.00176012
1332.65, 0.00174154
1332.63, 0.00172329
1332.61, 0.00170536
1332.59, 0.00168776
1332.56, 0.00167047
1332.54, 0.00165351
1332.52, 0.00163685
1332.5, 0.00162051
1332.48, 0.00160447
1332.46, 0.00158873
1332.43, 0.0015733
1332.41, 0.00155816
1332.39, 0.00154331
1332.37, 0.00152876
1332.35, 0.00151449
1332.33, 0.00150051
1332.31, 0.00148681
1332.28, 0.00147339
1332.26, 0.00146025
1332.24, 0.00144738
1332.22, 0.00143478
1332.2, 0.00142245
1332.18, 0.00141038
1332.15, 0.00139858
1332.13, 0.00138703
1332.11, 0.00137574
1332.09, 0.00136471
1332.07, 0.00135392
1332.05, 0.00134339
1332.03, 0.0013331
1332, 0.00132306
1331.98, 0.00131325
1331.96, 0.00130369
1331.94, 0.00129436
1331.92, 0.00128527
1331.9, 0.0012764
1331.87, 0.00126777
1331.85, 0.00125936
1331.83, 0.00125118
1331.81, 0.00124322
1331.79, 0.00123549
1331.77, 0.00122797
1331.75, 0.00122067
1331.72, 0.00121358
1331.7, 0.00120671
1331.68, 0.00120005
1331.66, 0.00119359
1331.64, 0.00118735
1331.62, 0.00118132
1331.59, 0.00117549
1331.57, 0.00116986
1331.55, 0.00116444
1331.53, 0.00115922
1331.51, 0.0011542
1331.49, 0.00114939
1331.47, 0.00114477
1331.44, 0.00114035
1331.42, 0.00113613
1331.4, 0.00113211
1331.38, 0.00112828
1331.36, 0.00112466
1331.34, 0.00112123
1331.31, 0.001118
1331.29, 0.00111496
1331.27, 0.00111213
1331.25, 0.00110949
1331.23, 0.00110705
1331.21, 0.00110481
1331.19, 0.00110277
1331.16, 0.00110093
1331.14, 0.00109929
1331.12, 0.00109786
1331.1, 0.00109663
1331.08, 0.00109561
1331.06, 0.0010948
1331.04, 0.00109419
1331.01, 0.0010938
1330.99, 0.00109362
1330.97, 0.00109365
1330.95, 0.0010939
1330.93, 0.00109438
1330.91, 0.00109507
1330.88, 0.00109599
1330.86, 0.00109714
1330.84, 0.00109852
1330.82, 0.00110013
1330.8, 0.00110198
1330.78, 0.00110408
1330.76, 0.00110641
1330.73, 0.00110899
1330.71, 0.00111183
1330.69, 0.00111492
1330.67, 0.00111826
1330.65, 0.00112187
1330.63, 0.00112575
1330.61, 0.0011299
1330.58, 0.00113432
1330.56, 0.00113902
1330.54, 0.00114401
1330.52, 0.00114928
1330.5, 0.00115485
1330.48, 0.00116071
1330.45, 0.00116688
1330.43, 0.00117336
1330.41, 0.00118015
1330.39, 0.00118726
1330.37, 0.00119469
1330.35, 0.00120245
1330.33, 0.00121054
1330.3, 0.00121897
1330.28, 0.00122775
1330.26, 0.00123688
1330.24, 0.00124637
1330.22, 0.00125622
1330.2, 0.00126644
1330.18, 0.00127703
1330.15, 0.00128801
1330.13, 0.00129937
1330.11, 0.00131113
1330.09, 0.00132329
1330.07, 0.00133586
1330.05, 0.00134885
1330.03, 0.00136226
1330, 0.0013761
1329.98, 0.00139038
1329.96, 0.00140511
1329.94, 0.00142029
1329.92, 0.00143593
1329.9, 0.00145204
1329.87, 0.00146863
1329.85, 0.00148571
1329.83, 0.00150328
1329.81, 0.00152136
1329.79, 0.00153996
1329.77, 0.00155907
1329.75, 0.00157872
1329.72, 0.00159892
1329.7, 0.00161966
1329.68, 0.00164097
1329.66, 0.00166285
1329.64, 0.00168531
1329.62, 0.00170837
1329.6, 0.00173203
1329.57, 0.00175631
1329.55, 0.00178122
1329.53, 0.00180676
1329.51, 0.00183295
1329.49, 0.00185979
1329.47, 0.00188732
1329.45, 0.00191552
1329.42, 0.00194442
1329.4, 0.00197403
1329.38, 0.00200435
1329.36, 0.00203541
1329.34, 0.00206722
1329.32, 0.00209978
1329.3, 0.0021331
1329.27, 0.00216722
1329.25, 0.00220212
1329.23, 0.00223784
1329.21, 0.00227437
1329.19, 0.00231175
1329.17, 0.00234997
1329.15, 0.00238905
1329.12, 0.002429
1329.1, 0.00246985
1329.08, 0.0025116
1329.06, 0.00255427
1329.04, 0.00259787
1329.02, 0.00264242
1329, 0.00268792
1328.97, 0.00273441
1328.95, 0.00278188
1328.93, 0.00283037
1328.91, 0.00287987
1328.89, 0.00293041
1328.87, 0.002982
1328.85, 0.00303466
1328.82, 0.00308841
1328.8, 0.00314326
1328.78, 0.00319922
1328.76, 0.00325632
1328.74, 0.00331457
1328.72, 0.00337399
1328.7, 0.00343459
1328.67, 0.00349639
1328.65, 0.00355942
1328.63, 0.00362368
1328.61, 0.00368919
1328.59, 0.00375598
1328.57, 0.00382406
1328.55, 0.00389345
1328.52, 0.00396417
1328.5, 0.00403623
1328.48, 0.00410966
1328.46, 0.00418447
1328.44, 0.00426068
1328.42, 0.00433831
1328.4, 0.00441738
1328.37, 0.00449791
1328.35, 0.00457992
1328.33, 0.00466342
1328.31, 0.00474844
1328.29, 0.004835
1328.27, 0.00492311
1328.25, 0.00501279
1328.22, 0.00510406
1328.2, 0.00519695
1328.18, 0.00529147
1328.16, 0.00538764
1328.14, 0.00548548
1328.12, 0.005585
1328.1, 0.00568624
1328.07, 0.00578921
1328.05, 0.00589393
1328.03, 0.00600041
1328.01, 0.00610869
1327.99, 0.00621877
1327.97, 0.00633069
1327.95, 0.00644445
1327.92, 0.00656008
1327.9, 0.00667761
1327.88, 0.00679704
1327.86, 0.00691841
1327.84, 0.00704174
1327.82, 0.00716704
1327.8, 0.00729433
1327.77, 0.00742365
1327.75, 0.00755501
1327.73, 0.00768843
1327.71, 0.00782394
1327.69, 0.00796155
1327.67, 0.0081013
1327.65, 0.0082432
1327.62, 0.00838729
1327.6, 0.00853357
1327.58, 0.00868208
1327.56, 0.00883284
1327.54, 0.00898587
1327.52, 0.00914121
1327.5, 0.00929886
1327.47, 0.00945886
1327.45, 0.00962124
1327.43, 0.00978601
1327.41, 0.0099532
1327.39, 0.0101228
1327.37, 0.010295
1327.35, 0.0104695
1327.32, 0.0106464
1327.3, 0.0108258
1327.28, 0.0110078
1327.26, 0.0111923
1327.24, 0.0113795
1327.22, 0.0115693
1327.2, 0.0117617
1327.18, 0.0119569
1327.15, 0.0121547
1327.13, 0.0123553
1327.11, 0.0125586
1327.09, 0.0127648
1327.07, 0.0129737
1327.05, 0.0131855
1327.03, 0.0134002
1327, 0.0136177
1326.98, 0.0138381
1326.96, 0.0140615
1326.94, 0.0142878
1326.92, 0.0145171
1326.9, 0.0147495
1326.88, 0.0149848
1326.85, 0.0152233
1326.83, 0.0154648
1326.81, 0.0157094
1326.79, 0.0159572
1326.77, 0.0162082
1326.75, 0.0164623
1326.73, 0.0167197
1326.71, 0.0169803
1326.68, 0.0172442
1326.66, 0.0175114
1326.64, 0.0177819
1326.62, 0.0180558
1326.6, 0.0183331
1326.58, 0.0186137
1326.56, 0.0188979
1326.53, 0.0191855
1326.51, 0.0194766
1326.49, 0.0197712
1326.47, 0.0200693
1326.45, 0.0203711
1326.43, 0.0206764
1326.41, 0.0209854
1326.38, 0.0212981
1326.36, 0.0216144
1326.34, 0.0219345
1326.32, 0.0222582
1326.3, 0.0225858
1326.28, 0.0229172
1326.26, 0.0232523
1326.24, 0.0235914
1326.21, 0.0239343
1326.19, 0.0242811
1326.17, 0.0246318
1326.15, 0.0249864
1326.13, 0.0253451
1326.11, 0.0257077
1326.09, 0.0260744
1326.06, 0.0264451
1326.04, 0.0268198
1326.02, 0.0271987
1326, 0.0275817
1325.98, 0.0279688
1325.96, 0.02836
1325.94, 0.0287555
1325.91, 0.0291551
1325.89, 0.029559
1325.87, 0.0299671
1325.85, 0.0303796
1325.83, 0.0307963
1325.81, 0.0312173
1325.79, 0.0316427
1325.77, 0.0320724
1325.74, 0.0325065
1325.72, 0.0329451
1325.7, 0.033388
1325.68, 0.0338355
1325.66, 0.0342874
1325.64, 0.0347438
1325.62, 0.0352048
1325.59, 0.0356703
1325.57, 0.0361404
1325.55, 0.0366151
1325.53, 0.0370944
1325.51, 0.0375784
1325.49, 0.0380671
1325.47, 0.0385605
1325.45, 0.0390586
1325.42, 0.0395615
1325.4, 0.0400692
1325.38, 0.0405817
1325.36, 0.041099
1325.34, 0.0416212
1325.32, 0.0421483
1325.3, 0.0426803
1325.27, 0.0432173
1325.25, 0.0437592
1325.23, 0.0443061
1325.21, 0.0448581
1325.19, 0.0454151
1325.17, 0.0459771
1325.15, 0.0465443
1325.13, 0.0471165
1325.1, 0.0476939
1325.08, 0.0482765
1325.06, 0.0488643
1325.04, 0.0494572
1325.02, 0.0500554
1325, 0.0506589
1324.98, 0.0512676
1324.96, 0.0518817
1324.93, 0.052501
1324.91, 0.0531257
1324.89, 0.0537557
1324.87, 0.0543912
1324.85, 0.055032
1324.83, 0.0556782
1324.81, 0.0563299
1324.78, 0.056987
1324.76, 0.0576496
1324.74, 0.0583178
1324.72, 0.0589914
1324.7, 0.0596705
1324.68, 0.0603552
1324.66, 0.0610455
1324.64, 0.0617414
1324.61, 0.0624429
1324.59, 0.06315
1324.57, 0.0638628
1324.55, 0.0645812
1324.53, 0.0653054
1324.51, 0.0660353
1324.49, 0.0667709
1324.47, 0.0675122
1324.44, 0.0682594
1324.42, 0.0690123
1324.4, 0.069771
1324.38, 0.0705356
1324.36, 0.0713061
1324.34, 0.0720825
1324.32, 0.0728647
1324.29, 0.0736529
1324.27, 0.074447
1324.25, 0.0752471
1324.23, 0.0760532
1324.21, 0.0768653
1324.19, 0.0776834
1324.17, 0.0785076
1324.15, 0.0793378
1324.12, 0.0801741
1324.1, 0.0810164
1324.08, 0.0818649
1324.06, 0.0827195
1324.04, 0.0835803
1324.02, 0.0844472
1324, 0.0853202
1323.98, 0.0861994
1323.95, 0.0870848
1323.93, 0.0879764
1323.91, 0.0888742
1323.89, 0.0897782
1323.87, 0.0906884
1323.85, 0.0916048
1323.83, 0.0925274
1323.81, 0.0934563
1323.78, 0.0943914
1323.76, 0.0953328
1323.74, 0.0962804
1323.72, 0.0972343
1323.7, 0.0981944
1323.68, 0.0991608
1323.66, 0.100133
1323.64, 0.101112
1323.61, 0.102098
1323.59, 0.103089
1323.57, 0.104087
1323.55, 0.105091
1323.53, 0.106101
1323.51, 0.107118
1323.49, 0.108141
1323.47, 0.10917
1323.44, 0.110206
1323.42, 0.111248
1323.4, 0.112297
1323.38, 0.113351
1323.36, 0.114412
1323.34, 0.11548
1323.32, 0.116554
1323.29, 0.117634
1323.27, 0.118721
1323.25, 0.119814
1323.23, 0.120914
1323.21, 0.12202
1323.19, 0.123132
1323.17, 0.124251
1323.15, 0.125377
1323.12, 0.126509
1323.1, 0.127647
1323.08, 0.128792
1323.06, 0.129944
1323.04, 0.131101
1323.02, 0.132266
1323, 0.133437
1322.98, 0.134614
1322.95, 0.135798
1322.93, 0.136988
1322.91, 0.138185
1322.89, 0.139388
1322.87, 0.140598
1322.85, 0.141814
1322.83, 0.143037
1322.81, 0.144266
1322.78, 0.145502
1322.76, 0.146744
1322.74, 0.147993
1322.72, 0.149248
1322.7, 0.150509
1322.68, 0.151777
1322.66, 0.153051
1322.64, 0.154332
1322.62, 0.155619
1322.59, 0.156912
1322.57, 0.158212
1322.55, 0.159519
1322.53, 0.160831
1322.51, 0.16215
1322.49, 0.163476
1322.47, 0.164807
1322.45, 0.166145
1322.42, 0.16749
1322.4, 0.168841
1322.38, 0.170198
1322.36, 0.171562
1322.34, 0.172932
1322.32, 0.174308
1322.3, 0.175691
1322.28, 0.17708
1322.25, 0.178475
1322.23, 0.179877
1322.21, 0.181285
1322.19, 0.182699
1322.17, 0.18412
1322.15, 0.185547
1322.13, 0.18698
1322.11, 0.18842
1322.08, 0.189865
1322.06, 0.191317
1322.04, 0.192776
1322.02, 0.19424
1322, 0.195711
1321.98, 0.197188
1321.96, 0.198671
1321.94, 0.20016
1321.91, 0.201655
1321.89, 0.203156
1321.87, 0.204663
1321.85, 0.206177
1321.83, 0.207696
1321.81, 0.209221
1321.79, 0.210752
1321.77, 0.212289
1321.74, 0.213832
1321.72, 0.215374
1321.7, 0.21692
1321.68, 0.218472
1321.66, 0.22003
1321.64, 0.221593
1321.62, 0.223162
1321.6, 0.224737
1321.58, 0.226317
1321.55, 0.227902
1321.53, 0.229493
1321.51, 0.23109
1321.49, 0.232692
1321.47, 0.234299
1321.45, 0.235912
1321.43, 0.23753
1321.41, 0.239154
1321.38, 0.240783
1321.36, 0.242418
1321.34, 0.244058
1321.32, 0.245704
1321.3, 0.247355
1321.28, 0.249011
1321.26, 0.250673
1321.24, 0.25234
1321.21, 0.254012
1321.19, 0.25569
1321.17, 0.257373
1321.15, 0.259062
1321.13, 0.260756
1321.11, 0.262455
1321.09, 0.26416
1321.07, 0.265869
1321.05, 0.267584
1321.02, 0.269305
1321, 0.27103
1320.98, 0.27276
1320.96, 0.274496
1320.94, 0.276237
1320.92, 0.277982
1320.9, 0.279733
1320.88, 0.281488
1320.85, 0.283249
1320.83, 0.285014
1320.81, 0.286784
1320.79, 0.288559
1320.77, 0.290339
1320.75, 0.292124
1320.73, 0.293913
1320.71, 0.295706
1320.69, 0.297505
1320.66, 0.299307
1320.64, 0.301115
1320.62, 0.302927
1320.6, 0.304743
1320.58, 0.306564
1320.56, 0.308389
1320.54, 0.310218
1320.52, 0.312052
1320.49, 0.31389
1320.47, 0.315733
1320.45, 0.317579
1320.43, 0.31943
1320.41, 0.321285
1320.39, 0.323144
1320.37, 0.325007
1320.35, 0.326874
1320.33, 0.328745
1320.3, 0.33062
1320.28, 0.332499
1320.26, 0.334382
1320.24, 0.336268
1320.22, 0.338158
1320.2, 0.340052
1320.18, 0.34195
1320.16, 0.343851
1320.14, 0.345756
1320.11, 0.347664
1320.09, 0.349576
1320.07, 0.351491
1320.05, 0.353409
1320.03, 0.355331
1320.01, 0.357255
1319.99, 0.359183
1319.97, 0.361115
1319.94, 0.363049
1319.92, 0.364986
1319.9, 0.366926
1319.88, 0.368869
1319.86, 0.370815
1319.84, 0.372764
1319.82, 0.374716
1319.8, 0.376671
1319.78, 0.378628
1319.75, 0.380589
1319.73, 0.382552
1319.71, 0.384517
1319.69, 0.386486
1319.67, 0.388457
1319.65, 0.390431
1319.63, 0.392407
1319.61, 0.394386
1319.59, 0.396368
1319.56, 0.398352
1319.54, 0.400339
1319.52, 0.402328
1319.5, 0.40432
1319.48, 0.406314
1319.46, 0.40831
1319.44, 0.410309
1319.42, 0.41231
1319.4, 0.414314
1319.37, 0.416319
1319.35, 0.418327
1319.33, 0.420337
1319.31, 0.422349
1319.29, 0.424363
1319.27, 0.426378
1319.25, 0.428396
1319.23, 0.430415
1319.2, 0.432436
1319.18, 0.434458
1319.16, 0.436482
1319.14, 0.438507
1319.12, 0.440534
1319.1, 0.442562
1319.08, 0.444591
1319.06, 0.446621
1319.04, 0.448652
1319.01, 0.450685
1318.99, 0.452718
1318.97, 0.454752
1318.95, 0.456787
1318.93, 0.458822
1318.91, 0.460859
1318.89, 0.462896
1318.87, 0.464933
1318.85, 0.466972
1318.82, 0.469011
1318.8, 0.47105
1318.78, 0.473091
1318.76, 0.475131
1318.74, 0.477172
1318.72, 0.479214
1318.7, 0.481256
1318.68, 0.483299
1318.66, 0.485342
1318.63, 0.487386
1318.61, 0.48943
1318.59, 0.491475
1318.57, 0.49352
1318.55, 0.495565
1318.53, 0.497611
1318.51, 0.499657
1318.49, 0.501703
1318.47, 0.50375
1318.44, 0.505796
1318.42, 0.507843
1318.4, 0.50989
1318.38, 0.511937
1318.36, 0.513984
1318.34, 0.516031
1318.32, 0.518077
1318.3, 0.520123
1318.28, 0.522169
1318.25, 0.524215
1318.23, 0.52626
1318.21, 0.528304
1318.19, 0.530347
1318.17, 0.53239
1318.15, 0.534432
1318.13, 0.536473
1318.11, 0.538513
1318.09, 0.540552
1318.07, 0.54259
1318.04, 0.544626
1318.02, 0.546661
1318, 0.548695
1317.98, 0.550728
1317.96, 0.552759
1317.94, 0.554788
1317.92, 0.556816
1317.9, 0.558843
1317.88, 0.560868
1317.85, 0.562891
1317.83, 0.564912
1317.81, 0.566932
1317.79, 0.56895
1317.77, 0.570967
1317.75, 0.572982
1317.73, 0.574995
1317.71, 0.577006
1317.69, 0.579015
1317.66, 0.581023
1317.64, 0.583029
1317.62, 0.585033
1317.6, 0.587035
1317.58, 0.589035
1317.56, 0.591034
1317.54, 0.59303
1317.52, 0.595024
1317.5, 0.597016
1317.47, 0.599006
1317.45, 0.600994
1317.43, 0.60298
1317.41, 0.604963
1317.39, 0.606944
1317.37, 0.608922
1317.35, 0.610898
1317.33, 0.612871
1317.31, 0.614841
1317.29, 0.616809
1317.26, 0.618773
1317.24, 0.620735
1317.22, 0.622694
1317.2, 0.62465
1317.18, 0.626602
1317.16, 0.628551
1317.14, 0.630497
1317.12, 0.63244
1317.1, 0.634379
1317.07, 0.636315
1317.05, 0.638247
1317.03, 0.640176
1317.01, 0.642101
1316.99, 0.644022
1316.97, 0.64594
1316.95, 0.647854
1316.93, 0.649765
1316.91, 0.651672
1316.89, 0.653575
1316.86, 0.655474
1316.84, 0.65737
1316.82, 0.659262
1316.8, 0.66115
1316.78, 0.663035
1316.76, 0.664915
1316.74, 0.666792
1316.72, 0.668665
1316.7, 0.670535
1316.67, 0.6724
1316.65, 0.674262
1316.63, 0.676119
1316.61, 0.677973
1316.59, 0.679823
1316.57, 0.681668
1316.55, 0.68351
1316.53, 0.685347
1316.51, 0.68718
1316.49, 0.689009
1316.46, 0.690833
1316.44, 0.692653
1316.42, 0.694469
1316.4, 0.69628
1316.38, 0.698086
1316.36, 0.699887
1316.34, 0.701684
1316.32, 0.703475
1316.3, 0.705262
1316.27, 0.707044
1316.25, 0.70882
1316.23, 0.710592
1316.21, 0.712358
1316.19, 0.714119
1316.17, 0.71586
1316.15, 0.71759
1316.13, 0.719314
1316.11, 0.721033
1316.09, 0.722747
1316.06, 0.724455
1316.04, 0.726157
1316.02, 0.727855
1316, 0.729546
1315.98, 0.731233
1315.96, 0.732914
1315.94, 0.734589
1315.92, 0.736259
1315.9, 0.737924
1315.88, 0.739583
1315.85, 0.741237
1315.83, 0.742886
1315.81, 0.744529
1315.79, 0.746166
1315.77, 0.747799
1315.75, 0.749426
1315.73, 0.751047
1315.71, 0.752663
1315.69, 0.754274
1315.67, 0.755879
1315.64, 0.757479
1315.62, 0.759073
1315.6, 0.760662
1315.58, 0.762245
1315.56, 0.763822
1315.54, 0.765393
1315.52, 0.766959
1315.5, 0.768519
1315.48, 0.770072
1315.46, 0.77162
1315.43, 0.773161
1315.41, 0.774697
1315.39, 0.776226
1315.37, 0.777749
1315.35, 0.779265
1315.33, 0.780775
1315.31, 0.782278
1315.29, 0.783775
1315.27, 0.785265
1315.25, 0.786748
1315.22, 0.788225
1315.2, 0.789694
1315.18, 0.791157
1315.16, 0.792614
1315.14, 0.794063
1315.12, 0.795505
1315.1, 0.796941
1315.08, 0.798369
1315.06, 0.799791
1315.04, 0.801206
1315.01, 0.802614
1314.99, 0.804015
1314.97, 0.80541
1314.95, 0.806798
1314.93, 0.808179
1314.91, 0.809553
1314.89, 0.81092
1314.87, 0.812281
1314.85, 0.813635
1314.83, 0.814983
1314.8, 0.816323
1314.78, 0.817658
1314.76, 0.818985
1314.74, 0.820306
1314.72, 0.821621
1314.7, 0.822928
1314.68, 0.824229
1314.66, 0.825524
1314.64, 0.826811
1314.62, 0.828092
1314.59, 0.829366
1314.57, 0.830634
1314.55, 0.831894
1314.53, 0.833148
1314.51, 0.834395
1314.49, 0.835634
1314.47, 0.836867
1314.45, 0.838092
1314.43, 0.839311
1314.41, 0.840522
1314.38, 0.841726
1314.36, 0.842923
1314.34, 0.844113
1314.32, 0.845295
1314.3, 0.84647
1314.28, 0.847637
1314.26, 0.848797
1314.24, 0.84995
1314.22, 0.851095
1314.2, 0.852233
1314.17, 0.853364
1314.15, 0.854487
1314.13, 0.855603
1314.11, 0.856711
1314.09, 0.857812
1314.07, 0.858906
1314.05, 0.859993
1314.03, 0.861072
1314.01, 0.862144
1313.99, 0.863209
1313.97, 0.864267
1313.94, 0.865317
1313.92, 0.866361
1313.9, 0.867397
1313.88, 0.868426
1313.86, 0.869449
1313.84, 0.870464
1313.82, 0.871472
1313.8, 0.872473
1313.78, 0.873468
1313.76, 0.874455
1313.73, 0.875435
1313.71, 0.876408
1313.69, 0.877374
1313.67, 0.878333
1313.65, 0.879285
1313.63, 0.880229
1313.61, 0.881167
1313.59, 0.882097
1313.57, 0.88302
1313.55, 0.883935
1313.53, 0.884844
1313.5, 0.885745
1313.48, 0.886638
1313.46, 0.887524
1313.44, 0.888403
1313.42, 0.889274
1313.4, 0.890138
1313.38, 0.890994
1313.36, 0.891843
1313.34, 0.892684
1313.32, 0.893518
1313.29, 0.894344
1313.27, 0.895163
1313.25, 0.895974
1313.23, 0.896778
1313.21, 0.897574
1313.19, 0.898363
1313.17, 0.899144
1313.15, 0.899918
1313.13, 0.900685
1313.11, 0.901444
1313.09, 0.902197
1313.06, 0.902941
1313.04, 0.903679
1313.02, 0.90441
1313, 0.905133
1312.98, 0.905849
1312.96, 0.906558
1312.94, 0.90726
1312.92, 0.907954
1312.9, 0.908642
1312.88, 0.909322
1312.86, 0.909996
1312.83, 0.910662
1312.81, 0.911321
1312.79, 0.911972
1312.77, 0.912617
1312.75, 0.913254
1312.73, 0.913884
1312.71, 0.914506
1312.69, 0.915122
1312.67, 0.91573
1312.65, 0.91633
1312.63, 0.916923
1312.6, 0.917509
1312.58, 0.918087
1312.56, 0.918658
1312.54, 0.919222
1312.52, 0.919777
1312.5, 0.920326
1312.48, 0.920867
1312.46, 0.9214
1312.44, 0.921926
1312.42, 0.922445
1312.4, 0.922956
1312.37, 0.92346
1312.35, 0.923956
1312.33, 0.924446
1312.31, 0.924928
1312.29, 0.925403
1312.27, 0.92587
1312.25, 0.926331
1312.23, 0.926785
1312.21, 0.927232
1312.19, 0.927672
1312.17, 0.928105
1312.14, 0.928531
1312.12, 0.928951
1312.1, 0.929364
1312.08, 0.92977
1312.06, 0.93017
1312.04, 0.930563
1312.02, 0.930949
1312, 0.931329
1311.98, 0.931703
1311.96, 0.932069
1311.94, 0.932429
1311.91, 0.932783
1311.89, 0.933129
1311.87, 0.933469
1311.85, 0.933803
1311.83, 0.934129
1311.81, 0.934449
1311.79, 0.934761
1311.77, 0.935067
1311.75, 0.935366
1311.73, 0.935658
1311.71, 0.935943
1311.68, 0.936221
1311.66, 0.936492
1311.64, 0.936755
1311.62, 0.937011
1311.6, 0.937261
1311.58, 0.937503
1311.56, 0.937738
1311.54, 0.937965
1311.52, 0.938186
1311.5, 0.9384
1311.48, 0.938606
1311.45, 0.938806
1311.43, 0.938998
1311.41, 0.939184
1311.39, 0.939363
1311.37, 0.939535
1311.35, 0.9397
1311.33, 0.939859
1311.31, 0.940012
1311.29, 0.940158
1311.27, 0.940297
1311.25, 0.940431
1311.23, 0.940558
1311.2, 0.940679
1311.18, 0.940794
1311.16, 0.940903
1311.14, 0.941006
1311.12, 0.941103
1311.1, 0.941195
